Date,Open,High,Low,Close,Volume
2011-01-03,99.8445,101.402,99.4007,101.006,492695.14443262
2011-01-04,101.327,102.167,100.496,101.327,848340.88033607
2011-01-05,101.298,101.327,96.9554,98.5604,1751638.7895584
2011-01-07,98.6265,99.2213,94.3023,95.6996,1126224.0302692
2011-01-10,95.7941,97.0687,92.8634,97.0687,716022.68226087
2011-01-11,95.7941,97.1253,95.0293,95.3597,715066.27235715
2011-01-12,95.3597,97.7296,94.6988,95.7374,918904.44292254
2011-01-13,96.1906,96.2378,93.3128,94.3589,824246.3411337
2011-01-14,93.5876,94.4722,91.9749,94.1418,1419709.4773139
2011-01-17,93.8623,95.3597,93.5876,94.1418,998798.03301938
2011-01-18,95.0765,97.5785,95.0765,96.0679,1953190.2613617
2011-01-19,96.7854,98.5604,96.3511,96.3511,1132326.8363216
2011-01-20,96.3511,98.3999,96.1906,97.3991,920535.52958005
2011-01-21,97.7296,98.3999,96.3511,97.5785,458520.70151628
2011-01-24,97.7296,97.7957,95.964,97.1914,331858.34938335
2011-01-25,97.9467,98.0128,95.5108,96.0679,441432.42091094
2011-01-26,95.9168,96.6816,94.5855,95.7941,1293951.6368729
2011-01-27,95.2936,95.7941,93.698,94.6988,1144320.6189901
2011-01-28,93.698,94.6988,92.6897,93.5876,869798.14305975
2011-01-31,93.8075,94.6988,86.3884,94.6988,980437.71665062
2011-02-01,94.6988,95.5769,93.698,94.6988,1623914.1128037
2011-02-02,95.7374,96.2378,95.0293,95.5108,643367.30399351
2011-02-03,95.2936,95.964,94.0285,95.1898,284175.54333074
2011-02-04,95.2464,96.8515,93.9718,96.0679,689667.92297595
2011-02-07,95.5108,96.4644,94.6988,94.6988,374610.82531212
2011-02-08,94.9632,95.964,93.9265,94.3023,486806.2861107
2011-02-09,94.3023,96.0206,93.9265,95.7941,743681.25172461
2011-02-10,95.2464,95.2464,92.7539,93.478,1041777.1664447
2011-02-11,93.0286,93.3591,91.8003,92.4791,1652969.6973981
2011-02-14,94.0851,94.1984,90.4775,91.9287,760476.14856104
2011-02-15,90.875,92.3592,90.8146,91.4339,570951.29298887
2011-02-16,91.4708,92.0845,90.8146,91.2508,1007811.3755229
2011-02-17,91.0988,91.6539,88.3777,88.8847,760493.09491592
2011-02-18,89.7033,90.5993,88.2144,90.3661,1170143.6863906
2011-02-21,90.7617,90.7617,89.0396,89.0396,417507.3452574
2011-02-22,88.6005,89.0396,87.8263,88.7044,1330127.8679598
2011-02-23,89.0396,91.0988,88.7733,90.2547,2034042.3796566
2011-02-24,89.1,89.6004,88.3777,89.3238,1552522.2971223
2011-02-25,89.7033,91.3235,89.7033,90.3661,1437613.301248
2011-02-28,90.0385,91.0298,89.488,91.0298,898086.90509571
2011-03-01,91.0298,91.4339,89.8761,90.8146,711577.44154557
2011-03-02,90.2028,91.0988,89.539,90.8146,429775.44704566
2011-03-03,91.214,93.9265,91.0988,92.9644,1151645.6808884
2011-03-04,93.698,96.2378,92.9644,94.6988,1491983.5625964
2011-03-07,95.2464,96.8515,94.1418,94.1418,536926.18982495
2011-03-08,95.7941,96.6344,94.1418,95.7941,820146.38239915
2011-03-09,96.0679,96.3039,93.5876,93.7528,916307.41403669
2011-03-10,94.1418,94.4722,93.3128,93.5876,384854.89683901
2011-03-11,92.5244,93.698,91.9287,93.1391,495465.87345602
2011-03-14,92.7539,93.698,91.6908,93.5234,343154.15406018
2011-03-15,90.926,95.7374,90.8146,95.7374,536927.24897213
2011-03-16,94.1418,95.1898,91.4339,91.4339,738807.05640133
2011-03-17,92.0845,93.2033,91.214,92.9644,1928610.6327508
2011-03-18,92.7992,92.9644,91.6539,92.5886,1221594.9381104
2011-03-21,92.7992,94.0285,92.3592,93.9718,512762.80605587
2011-03-22,93.8075,94.4722,92.0845,93.5876,478615.90096622
2011-03-23,92.9644,93.478,91.5803,92.1949,568186.91884855
2011-03-24,92.1949,93.2486,91.3235,91.8003,1205362.4484266
2011-03-25,92.1949,93.8623,91.3603,93.8623,479250.33012716
2011-03-28,92.8634,94.8499,92.8634,94.6327,593265.40578133
2011-03-29,94.6988,94.6988,93.0834,94.1418,1045513.8376965
2011-03-30,94.4722,94.5855,92.9191,93.3128,3182006.4649467
2011-03-31,93.0286,94.5194,92.7992,94.2362,994058.34938799
2011-04-01,94.5194,96.9176,93.9718,96.9176,1152082.0495266
2011-04-04,96.4078,97.6163,96.1339,96.9176,1420728.3769013
2011-04-05,96.9176,97.7296,95.9734,97.0687,1190290.7840524
2011-04-06,97.4652,99.7878,97.1253,98.5132,1353126.1898307
2011-04-07,98.5132,99.6745,98.06,99.4007,789976.57497115
2011-04-08,99.6745,99.6745,96.3511,96.6816,1160562.6409985
2011-04-11,96.9176,97.2953,95.6996,96.0679,828283.81018463
2011-04-12,95.4164,95.6996,94.8027,95.5108,718440.71527326
2011-04-13,96.0679,98.0128,95.5769,98.0128,680736.13480532
2011-04-14,97.9467,98.23,96.7288,97.909,499756.47868301
2011-04-15,97.4652,99.1269,96.7854,97.4652,799165.73590657
2011-04-18,97.4652,97.4652,93.9718,95.964,647078.55571293
2011-04-19,95.964,97.2386,95.0293,95.7941,484459.21595938
2011-04-20,96.8515,97.8429,96.6816,97.3425,926320.5914783
2011-04-21,97.3425,97.6824,96.0679,96.9176,459480.28886154
2011-04-26,96.9554,97.7957,96.6344,97.3991,201727.29023525
2011-04-27,97.4652,98.1828,95.7941,96.6344,458308.87208024
2011-04-28,96.9176,97.8429,95.4636,97.8429,323654.19532552
2011-04-29,97.7296,97.7296,96.1339,96.3511,179753.16368764
2011-05-02,96.9176,97.909,95.9168,97.909,344806.42366129
2011-05-04,97.5785,97.8429,95.7941,96.5777,662431.95323711
2011-05-05,96.3039,97.8429,96.3039,97.182,913121.49931865
2011-05-06,97.4652,97.7957,97.012,97.3991,318715.39202424
2011-05-09,97.7296,97.7957,96.1339,96.1339,286070.35763612
2011-05-10,96.3511,97.6824,95.9074,97.6824,853873.86520544
2011-05-11,97.909,98.1356,96.5777,97.4652,750927.93673154
2011-05-12,96.8421,96.9176,95.1804,95.2936,595827.48281023
2011-05-13,95.7374,95.8507,94.4722,94.4722,355913.70014005
2011-05-16,94.6988,96.0679,94.4722,95.2464,1055664.7042715
2011-05-17,95.7941,96.2378,94.1984,94.1984,460520.3713925
2011-05-18,95.1426,95.7374,94.6988,94.6988,770311.38927638
2011-05-19,96.7193,96.8326,93.4865,93.4865,669224.26410373
2011-05-20,94.5761,95.4353,94.2928,95.152,292029.11967192
2011-05-23,94.4061,96.3133,93.3591,96.3133,736397.49656637
2011-05-24,96.2472,97.9751,95.2653,97.9751,1120548.0605306
2011-05-25,96.5966,97.8618,96.5966,97.8051,875924.25035002
2011-05-26,98.0506,98.0506,95.4353,95.728,655507.24897296
2011-05-27,96.2472,96.4266,94.5761,94.5761,556963.13617997
2011-05-30,95.6241,95.964,95.152,95.3881,534882.03576716
2011-05-31,96.3133,97.8618,95.964,97.8618,1458293.1499415
2011-06-01,97.9751,98.0506,95.7752,96.8893,305624.33287697
2011-06-02,96.2472,97.7485,95.9074,97.1725,389581.87070425
2011-06-03,97.4652,97.5219,95.558,96.8893,509691.27923329
2011-06-06,96.5966,97.2292,95.964,95.964,282666.25859896
2011-06-07,96.3133,97.6918,96.0206,96.3133,832863.56259181
2011-06-08,96.1339,97.2858,96.0206,96.8893,996475.32325321
2011-06-09,96.1906,97.5879,96.0206,97.3897,869829.91747515
2011-06-10,97.4652,97.4652,96.4266,96.8893,800502.37964798
2011-06-13,96.8893,97.9751,96.8326,97.7485,354735.92847567
2011-06-14,97.333,98.2677,97.333,98.0506,1170017.6478762
2011-06-15,97.5219,98.2677,97.2292,98.0506,772832.15956525
2011-06-16,97.9751,98.3244,97.333,98.0506,644322.65475005
2011-06-17,97.9751,99.1364,97.2858,99.1364,1543773.7414139
2011-06-20,98.0884,99.9955,98.0884,99.1836,1162966.9050976
2011-06-21,99.7217,100.288,98.5415,98.8909,1236097.8404488
2011-06-22,98.7493,99.7217,96.3133,96.3133,671546.97386991
2011-06-24,96.0679,97.333,92.9097,94.0002,1003405.3232533
2011-06-27,94.4722,94.51,91.6908,93.4233,823528.23934553
2011-06-28,92.955,94.8593,92.955,94.2928,853413.13618205
